Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
929745,https://www.tiktok.com/@miiw.w1/video/7609107470778256658,"ซองเดียวจบ
ไม่ต้องปรุงเพิ่ม ก็อร่อย @I Love Yumyum

#ยํายําจัมโบ้รสหมูสับ #รสครั้งแรกประทับใจไม่ลืม #อิ่มความสุขอร่อยโดนใจ #tiktokพากินของอร่อย #ยํายําจัมโบ้",7,,,,164,,,
