Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
1329593,https://vt.tiktok.com/ZSD7vRymf/,gamau banget punya kulit kaya gini pasnudah tua nanti :( makanya mulai sekarang rutin pake Vaseline Gluta-Hya SPF50! #VaselineID @Vaseline Indonesia #BodySunscreenVaseline #Skinvestment,238,0,2,0,219,,154,
266625,https://www.tiktok.com/@silviaratuu/video/7546081288734674197?is_from_webapp=1&sender_device=pc&web_id=7409935392189679112,"ada yang ngga kalah penting dari investasi keuangan, yaitu investasi ke kulit, jangan sampe nunggu nyesel ya!

@Vaseline Indonesia #VaselinelD #BodySunscreenVaseline #Skinvestment",12,1,0,0,200,,176,
674384,https://vt.tiktok.com/ZSDpCAmrU/,ga perlu ngumpet lagi dari matahari kalo udah pake @Vaseline Indonesia Gluta-Hya SPF 50 PA+++ 😍 #VaselineID #BodySunscreenVaseline #Skinvestment,130,2,0,0,2334,,189,
