Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
947330,https://vt.tiktok.com/ZSDvpNXqL/ ,#Stitch @ig : jackable__ The hack every people needs🫶🏻 #VaselineID #VaselineVerifiedID #VaselineVerified,11,0,0,1,417,,228,
1279647,https://vt.tiktok.com/ZSDpxwMoU/,Emang ini si kecil kecil cabe rawit 🫶🏻 #VaselineID #VaselineVerifiedID #VaselineVerified #BeautyHacks #BeautyTips,4,0,0,1,171,,89,
1315358,https://www.tiktok.com/@puuaantr/video/7548802207018224901?is_from_webapp=1&sender_device=pc&web_id=7409935392189679112,#Stitch @JVKE Kira - kira Vaseline bisa buat apalagi ya? Coba share hacks versi kalian di comment dan tag Vaseline! #VaselineID @Vaselineid #VaselineVerifiedID #VaselineVerified,23,0,0,0,308,,197,
